ElapsedTime(s)	5456	EstimatedLatency(ms)	9.202	Trials	6912
ElapsedTime(s)	5517	EstimatedLatency(ms)	9.202	Trials	6976
ElapsedTime(s)	5575	EstimatedLatency(ms)	9.202	Trials	7040
ElapsedTime(s)	5628	EstimatedLatency(ms)	9.202	Trials	7104
ElapsedTime(s)	5678	EstimatedLatency(ms)	9.202	Trials	7168
ElapsedTime(s)	5732	EstimatedLatency(ms)	9.202	Trials	7232
ElapsedTime(s)	5789	EstimatedLatency(ms)	9.202	Trials	7296
ElapsedTime(s)	5840	EstimatedLatency(ms)	9.202	Trials	7360
ElapsedTime(s)	5897	EstimatedLatency(ms)	9.202	Trials	7424
ElapsedTime(s)	5951	EstimatedLatency(ms)	9.202	Trials	7488
ElapsedTime(s)	6010	EstimatedLatency(ms)	9.202	Trials	7552
ElapsedTime(s)	6066	EstimatedLatency(ms)	9.202	Trials	7616
ElapsedTime(s)	6122	EstimatedLatency(ms)	9.202	Trials	7680
ElapsedTime(s)	6176	EstimatedLatency(ms)	9.195	Trials	7744
ElapsedTime(s)	6234	EstimatedLatency(ms)	9.195	Trials	7808
ElapsedTime(s)	6288	EstimatedLatency(ms)	9.195	Trials	7872
ElapsedTime(s)	6340	EstimatedLatency(ms)	9.195	Trials	7936
ElapsedTime(s)	6395	EstimatedLatency(ms)	9.195	Trials	8000
ElapsedTime(s)	6455	EstimatedLatency(ms)	9.195	Trials	8064
ElapsedTime(s)	6508	EstimatedLatency(ms)	9.195	Trials	8128
ElapsedTime(s)	6565	EstimatedLatency(ms)	9.195	Trials	8192
ElapsedTime(s)	6622	EstimatedLatency(ms)	9.194	Trials	8256
ElapsedTime(s)	6679	EstimatedLatency(ms)	9.194	Trials	8320
ElapsedTime(s)	6733	EstimatedLatency(ms)	9.194	Trials	8384
ElapsedTime(s)	6793	EstimatedLatency(ms)	9.194	Trials	8448
ElapsedTime(s)	6850	EstimatedLatency(ms)	9.194	Trials	8512
ElapsedTime(s)	6906	EstimatedLatency(ms)	9.194	Trials	8576
ElapsedTime(s)	6960	EstimatedLatency(ms)	9.194	Trials	8640
ElapsedTime(s)	7015	EstimatedLatency(ms)	9.194	Trials	8704
ElapsedTime(s)	7069	EstimatedLatency(ms)	9.194	Trials	8768
ElapsedTime(s)	7123	EstimatedLatency(ms)	9.194	Trials	8832
